cast,movieCd,movieNm,peopleNm,repRoleNm
,20195791,"어쩌다, 결혼",황보라,배우
,20195791,"어쩌다, 결혼",김의성,배우
,20195791,"어쩌다, 결혼",임예진,배우
,20195791,"어쩌다, 결혼",염정아,배우
,20195791,"어쩌다, 결혼",한수현,배우
오혜진 ,20195791,"어쩌다, 결혼",이채은,배우
조수정,20195791,"어쩌다, 결혼",김선영,배우
셋째오빠,20195791,"어쩌다, 결혼",차래형,배우
중국집배달원,20195791,"어쩌다, 결혼",김명준,배우
김신아,20195791,"어쩌다, 결혼",손지현,배우
웨딩스튜디오 사진작가,20195791,"어쩌다, 결혼",이준혁,배우
둘째오빠,20195791,"어쩌다, 결혼",민무제,배우
이재영,20195791,"어쩌다, 결혼",강신철,배우
티라노,20182241,"안녕, 티라노: 영원히, 함께",시영준,배우
프논,20182241,"안녕, 티라노: 영원히, 함께",정혜원,배우
톱스,20182241,"안녕, 티라노: 영원히, 함께",이세은,배우
고르고,20182241,"안녕, 티라노: 영원히, 함께",이현,배우
루크토,20182241,"안녕, 티라노: 영원히, 함께",김지혜,배우
루치,20182241,"안녕, 티라노: 영원히, 함께",박영진,배우
고치,20182241,"안녕, 티라노: 영원히, 함께",김준현,배우
,20166602,그대 이름은 장미,유호정,배우
,20166602,그대 이름은 장미,박성웅,배우
,20166602,그대 이름은 장미,오정세,배우
,20166602,그대 이름은 장미,채수빈,배우
,20166602,그대 이름은 장미,하연수,배우
,20166602,그대 이름은 장미,이원근,배우
,20166602,그대 이름은 장미,최우식,배우
여대생손님1,20166602,그대 이름은 장미,이지민,배우
,20198982,크게 될 놈,김해숙,배우
,20198982,크게 될 놈,손호준,배우
,20198982,크게 될 놈,남보라,배우
,20198982,크게 될 놈,박원상,배우
영우,20182501,왓칭,강예원,배우
준호,20182501,왓칭,이학주,배우
최실장,20182501,왓칭,주석태,배우
민희,20182501,왓칭,임지현,배우
취객/ 회장,20182501,왓칭,조달환,배우
,20185986,진범,송새벽,배우
,20185986,진범,유선,배우
,20185986,진범,장혁진,배우
,20185986,진범,오민석,배우
,20193275,브링 더 소울 : 더 무비,김남준,배우
,20193275,브링 더 소울 : 더 무비,김석진,배우
,20193275,브링 더 소울 : 더 무비,민윤기,배우
,20193275,브링 더 소울 : 더 무비,정호석,배우
,20193275,브링 더 소울 : 더 무비,박지민,배우
,20193275,브링 더 소울 : 더 무비,김태형,배우
,20193275,브링 더 소울 : 더 무비,전정국,배우
뭉치 목소리,20186324,언더독,도경수,배우
밤이 목소리,20186324,언더독,박소담,배우
짱아 목소리,20186324,언더독,박철민,배우
개코 목소리,20186324,언더독,강석,배우
사냥꾼 목소리,20186324,언더독,이준혁,배우
토리 목소리,20186324,언더독,연지원,배우
아리 목소리,20186324,언더독,전숙경,배우
까리 목소리,20186324,언더독,박중금,배우
,20176442,자전차왕 엄복동,정지훈,배우
,20176442,자전차왕 엄복동,강소라,배우
,20176442,자전차왕 엄복동,이범수,배우
,20176442,자전차왕 엄복동,민효린,배우
,20176442,자전차왕 엄복동,김희원,배우
,20176442,자전차왕 엄복동,고창석,배우
,20176442,자전차왕 엄복동,이시언,배우
상궁,20176442,자전차왕 엄복동,오민애,배우
봉선,20176442,자전차왕 엄복동,박진주,배우
사카모토 부관2,20176442,자전차왕 엄복동,이정현,배우
,20184187,언니,이시영,배우
,20184187,언니,박세완,배우
,20184187,언니,이준혁,배우
,20184187,언니,최진호,배우
,20182585,비스트,이성민,배우
,20182585,비스트,유재명,배우
,20182585,비스트,전혜진,배우
,20182585,비스트,최다니엘,배우
형사 1팀 1,20182585,비스트,김영성,배우
형사 1팀 2,20182585,비스트,문순주,배우
트리케라 목소리,20183915,극장판 공룡메카드: 타이니소어의 섬,김서영,배우
티라노 목소리,20183915,극장판 공룡메카드: 타이니소어의 섬,엄상현,배우
나용찬 목소리,20183915,극장판 공룡메카드: 타이니소어의 섬,안현서,배우
제이 목소리,20183915,극장판 공룡메카드: 타이니소어의 섬,김장,배우
카이/공박사 목소리,20183915,극장판 공룡메카드: 타이니소어의 섬,홍범기,배우
수오/다이아 목소리,20183915,극장판 공룡메카드: 타이니소어의 섬,양정화,배우
티라라/실루아 목소리,20183915,극장판 공룡메카드: 타이니소어의 섬,여민정,배우
펌킨/스테고 목소리,20183915,극장판 공룡메카드: 타이니소어의 섬,이장원,배우
토파/알키온 목소리,20183915,극장판 공룡메카드: 타이니소어의 섬,한신,배우
홍유미/프테라 목소리,20183915,극장판 공룡메카드: 타이니소어의 섬,서유리,배우
안경준/아기공룡 목소리,20183915,극장판 공룡메카드: 타이니소어의 섬,정선혜,배우
강우람 목소리,20183915,극장판 공룡메카드: 타이니소어의 섬,소정환,배우
장세모/코리리 목소리,20183915,극장판 공룡메카드: 타이니소어의 섬,김은아,배우
티톤/테리지노 목소리,20183915,극장판 공룡메카드: 타이니소어의 섬,민승우,배우
루이/카브 목소리,20183915,극장판 공룡메카드: 타이니소어의 섬,심규혁,배우
초신비/람베오 목소리,20183915,극장판 공룡메카드: 타이니소어의 섬,정혜원,배우
칼로비스/스피노 목소리,20183915,극장판 공룡메카드: 타이니소어의 섬,홍진욱,배우
현우,20185361,두번할까요,권상우,배우
선영,20185361,두번할까요,이정현,배우
상철,20185361,두번할까요,이종혁,배우
,20185361,두번할까요,성동일,배우
,20185361,두번할까요,정상훈,배우
,20185361,두번할까요,김현숙,배우
김 간호사 ,20185361,두번할까요,박경혜,배우
차 대리 ,20185361,두번할까요,구성환,배우
준걸,20174169,기묘한 가족,정재영,배우
민걸,20174169,기묘한 가족,김남길,배우
남주,20174169,기묘한 가족,엄지원,배우
해걸,20174169,기묘한 가족,이수경,배우
쫑비,20174169,기묘한 가족,정가람,배우
만덕,20174169,기묘한 가족,박인환,배우
주유소 좀비,20174169,기묘한 가족,장세아,배우
주유소 좀비,20174169,기묘한 가족,김지안,배우
피로연장 육회남 ,20174169,기묘한 가족,장지건,배우
미용실 습격 좀비,20174169,기묘한 가족,오안진,배우
세단남,20174169,기묘한 가족,이성우,배우
차탄 목소리,20185478,극장판 헬로카봇: 옴파로스 섬의 비밀,이지현,배우
차산/코어 목소리,20185478,극장판 헬로카봇: 옴파로스 섬의 비밀,김용준,배우
전다해/장군/M라인 목소리,20185478,극장판 헬로카봇: 옴파로스 섬의 비밀,양정화,배우
에이샤크/수지 목소리,20185478,극장판 헬로카봇: 옴파로스 섬의 비밀,사문영,배우
마이모스/S라인/꼬질꼬질 목소리,20185478,극장판 헬로카봇: 옴파로스 섬의 비밀,홍범기,배우
크라이언/꾸질꾸질/정대기 목소리,20185478,극장판 헬로카봇: 옴파로스 섬의 비밀,이현,배우
티라투스/외계사령관 목소리,20185478,극장판 헬로카봇: 옴파로스 섬의 비밀,시영준,배우
팔로/T라인 목소리,20185478,극장판 헬로카봇: 옴파로스 섬의 비밀,엄상현,배우
로드세이버 목소리,20185478,극장판 헬로카봇: 옴파로스 섬의 비밀,임정길,배우
마이티가드 목소리,20185478,극장판 헬로카봇: 옴파로스 섬의 비밀,서윤선,배우
,20185353,기방도령,이준호,배우
,20185353,기방도령,정소민,배우
,20185353,기방도령,최귀화,배우
,20185353,기방도령,예지원,배우
유상,20185353,기방도령,공명,배우
추분,20185353,기방도령,장세아,배우
수양,20185353,기방도령,조이현,배우
동주,20185353,기방도령,김동영,배우
황혼 해원,20185353,기방도령,이일화,배우
정엽,20199448,어린 의뢰인,이동휘,배우
지숙,20199448,어린 의뢰인,유선,배우
다빈,20199448,어린 의뢰인,최명빈,배우
민준,20199448,어린 의뢰인,이주원,배우
미애,20199448,어린 의뢰인,고수희,배우
문정,20199448,어린 의뢰인,서정연,배우
종남,20199448,어린 의뢰인,원현준,배우
소정,20199448,어린 의뢰인,이나라,배우
건우,20199448,어린 의뢰인,정준원,배우
병주,20199448,어린 의뢰인,이현균,배우
현석,20199448,어린 의뢰인,이지훈,배우
장호,20199448,어린 의뢰인,이로운,배우
담임,20199448,어린 의뢰인,이봄,배우
동철,20199448,어린 의뢰인,정희태,배우
준호,20199448,어린 의뢰인,양희원,배우
서기1,20199448,어린 의뢰인,장정연,배우
명회,20175407,우상,한석규,배우
,20175407,우상,설경구,배우
련화 ,20175407,우상,천우희,배우
수련 ,20175407,우상,김재화,배우
김형사,20175407,우상,현봉식,배우
매나,20175407,우상,안다정,배우
마사지샵 남종업원,20175407,우상,문순주,배우
요한,20175407,우상,조병규,배우
명회 처,20175407,우상,강말금,배우
뽀로로 목소리,20198183,뽀로로 극장판 보물섬 대모험,이선,배우
크롱 목소리,20198183,뽀로로 극장판 보물섬 대모험,이미자,배우
에디 목소리,20198183,뽀로로 극장판 보물섬 대모험,김현지,배우
루피 목소리,20198183,뽀로로 극장판 보물섬 대모험,홍소영,배우
패티 목소리,20198183,뽀로로 극장판 보물섬 대모험,정미숙,배우
해리 목소리,20198183,뽀로로 극장판 보물섬 대모험,김서영,배우
포비 목소리,20198183,뽀로로 극장판 보물섬 대모험,김환진,배우
실버 목소리,20198183,뽀로로 극장판 보물섬 대모험,남도형,배우
블랙 목소리,20198183,뽀로로 극장판 보물섬 대모험,정승욱,배우
오리상인 목소리,20198183,뽀로로 극장판 보물섬 대모험,이장원,배우
크라켄 목소리,20198183,뽀로로 극장판 보물섬 대모험,황창영,배우
재판장 김준겸,20187981,배심원들,문소리,배우
권남우,20187981,배심원들,박형식,배우
윤그림,20187981,배심원들,백수장,배우
양춘옥,20187981,배심원들,김미경,배우
조진식,20187981,배심원들,윤경호,배우
변상미,20187981,배심원들,서정연,배우
최영재,20187981,배심원들,조한철,배우
장기백,20187981,배심원들,김홍파,배우
오수정,20187981,배심원들,조수향,배우
법원장,20187981,배심원들,권해효,배우
주심판사,20187981,배심원들,태인호,배우
좌배석판사,20187981,배심원들,이해운,배우
국선변호인,20187981,배심원들,서진원,배우
검사,20187981,배심원들,이영진,배우
경위,20187981,배심원들,최영우,배우
강두식,20187981,배심원들,서현우,배우
강두식 모,20187981,배심원들,이용이,배우
강소라,20187981,배심원들,심달기,배우
경비원,20187981,배심원들,유순웅,배우
법의학자,20187981,배심원들,김학선,배우
주민센터 직원,20187981,배심원들,고서희,배우
형사,20187981,배심원들,정도원,배우
외삼촌 ,20187981,배심원들,염동헌,배우
기자 ,20187981,배심원들,이서준,배우
청소요정,20187981,배심원들,김선영,배우
회생위원,20187981,배심원들,이규형,배우
Snow White,20198323,레드슈즈,클로이 모레츠,배우
Merlin,20198323,레드슈즈,샘 클라플린,배우
Regina,20198323,레드슈즈,지나 거손,배우
Magic Mirror,20198323,레드슈즈,패트릭 워버튼,배우
Prince Average,20198323,레드슈즈,짐 래쉬,배우
Wooden Bear,20198323,레드슈즈,아바 콜커,배우
차탄 / 모나 한국어 목소리,20193821,극장판 헬로카봇 : 달나라를 구해줘!,이지현,배우
아빠 한국어 목소리,20193821,극장판 헬로카봇 : 달나라를 구해줘!,김용준,배우
엄마 / 장군 한국어 목소리,20193821,극장판 헬로카봇 : 달나라를 구해줘!,양정화,배우
달려라 바니 / 엉토킹 한국어 목소리,20193821,극장판 헬로카봇 : 달나라를 구해줘!,조경이,배우
수지 한국어 목소리,20193821,극장판 헬로카봇 : 달나라를 구해줘!,사문영,배우
놀란 토끼 눈 한국어 목소리,20193821,극장판 헬로카봇 : 달나라를 구해줘!,엄상현,배우
위대한 토끼발 한국어 목소리,20193821,극장판 헬로카봇 : 달나라를 구해줘!,민아,배우
스카이거너 한국어 목소리,20193821,극장판 헬로카봇 : 달나라를 구해줘!,김상백,배우
소나다이버 한국어 목소리,20193821,극장판 헬로카봇 : 달나라를 구해줘!,김두용,배우
유니크루저 / 파이언트 한국어 목소리,20193821,극장판 헬로카봇 : 달나라를 구해줘!,시영준,배우
메디언트 한국어 목소리,20193821,극장판 헬로카봇 : 달나라를 구해줘!,이현,배우
김지영,20191029,82년생 김지영,정유미,배우
정대현,20191029,82년생 김지영,공유,배우
미숙,20191029,82년생 김지영,김미경,배우
은영,20191029,82년생 김지영,공민정,배우
김팀장,20191029,82년생 김지영,박성연,배우
혜수,20191029,82년생 김지영,이봉련,배우
지석,20191029,82년생 김지영,김성철,배우
영수,20191029,82년생 김지영,이얼,배우
큰고모,20191029,82년생 김지영,전국향,배우
고등학생 지영,20191029,82년생 김지영,박세현,배우
대현 모,20191029,82년생 김지영,김미경,배우
대현 부,20191029,82년생 김지영,손성찬,배우
지영 친할머니,20191029,82년생 김지영,강애심,배우
의사,20191029,82년생 김지영,김정영,배우
,20197846,악질경찰,이선균,배우
,20197846,악질경찰,전소니,배우
,20197846,악질경찰,박해준,배우
,20197846,악질경찰,송영창,배우
,20197846,악질경찰,박병은,배우
