순위,영화명,개봉일,매출액 ,매출액점유율,누적매출액 ,관객수 ,누적관객수 ,스크린수 ,상영횟수 ,대표국적 ,국적 ,제작사 ,배급사 ,등급 ,장르 ,감독 ,배우 
870,여친의 속사정,2019.6.7,"1,000",0.0%,"1,000",1,1,1,1,한국,한국,(주)씨맥스커뮤니케이션즈,(주)씨맥스커뮤니케이션즈,청소년관람불가,드라마,윤중부,
870,여친의 속사정 무삭제,2019.8.28,"1,000",0.0%,"1,000",1,1,1,1,한국,한국,(주)씨맥스커뮤니케이션즈,(주)씨맥스커뮤니케이션즈,청소년관람불가,드라마,윤중부,
870,옆집 누나 무삭제판,2019.8.27,"1,000",0.0%,"1,000",1,1,1,1,한국,한국,(주)케이알씨지,(주)케이알씨지,,멜로/로맨스,,
870,옆집 친구 엄마,2019.8.6,"6,000",0.0%,"6,000",1,1,1,1,한국,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,김진수,
870,옆집 친구 엄마 무삭제,2019.10.10,"6,000",0.0%,"6,000",1,1,1,1,한국,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,김진수,
870,예쁜 며느리,2019.5.3,"5,000",0.0%,"5,000",1,1,1,1,한국,한국,(주)소나무픽쳐스,(주)소나무픽쳐스,청소년관람불가,멜로/로맨스,이정,
870,예쁜누나(감독판),2019.4.11,"6,000",0.0%,"6,000",1,1,1,1,한국,한국,(주)마이애미미디어,(주)마이애미미디어,청소년관람불가,멜로/로맨스,준세,도모세
870,오르가즘 레스토랑 무삭제판,2019.1.31,"2,000",0.0%,"2,000",1,1,1,1,한국,한국,(주)씨맥스커뮤니케이션즈,(주)씨맥스커뮤니케이션즈,청소년관람불가,,제임스 김,
870,오피스텔-잘 하는 애들로 무삭제판,2019.9.26,"5,000",0.0%,"5,000",1,1,1,1,한국,한국,(주)케이피에이기획,(주)케이피에이기획,청소년관람불가,멜로/로맨스,천성준,
870,외도에 빠진 아내,2019.2.18,"2,000",0.0%,"2,000",1,1,1,1,한국,한국,(주)레드언더미디어,(주)레드언더미디어,청소년관람불가,기타,박은석,
870,우리 누나 친구,2019.10.21,"2,000",0.0%,"2,000",1,1,1,1,한국,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,김부곤,안소희
870,우리도련님 무삭제,2019.6.25,"5,000",0.0%,"5,000",1,1,1,1,한국,한국,(주)영화사히트,(주)영화사히트,청소년관람불가,멜로/로맨스,김대성,
870,위기의 엄마들,2019.8.5,"5,000",0.0%,"5,000",1,1,1,1,한국,한국,(주)소나무픽쳐스,(주)소나무픽쳐스,청소년관람불가,"멜로/로맨스,드라마",이재훈,
870,위기의 주부들,,"1,000",0.0%,"1,000",1,1,1,1,한국,한국,,,청소년관람불가,성인물(에로),,
870,은밀한 관계,2019.7.26,"6,000",0.0%,"6,000",1,1,1,1,한국,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,김이슬,
870,은밀한 여작가의 사생활 무삭제판,2019.9.3,"5,000",0.0%,"5,000",1,1,1,1,한국,한국,(주)라온컴퍼니플러스,(주)라온컴퍼니플러스,청소년관람불가,"멜로/로맨스,드라마",한동호,
870,음란 과외 2 - 무삭제판,2019.8.28,"1,000",0.0%,"1,000",1,1,1,1,한국,한국,(주)컨텐츠 빌리지,(주)컨텐츠 빌리지,청소년관람불가,멜로/로맨스,최우성,
870,음란한 병원 무삭제판,2019.8.14,"5,000",0.0%,"5,000",1,1,1,1,한국,한국,(주)가온콘텐츠,(주)가온콘텐츠,청소년관람불가,"드라마,멜로/로맨스",한동호,
870,음란한 여자들의 수다,2019.8.5,"6,000",0.0%,"6,000",1,1,1,1,한국,한국,(주)메이크아트,(주)메이크아트,청소년관람불가,"성인물(에로),멜로/로맨스",이지은,
870,이모의유혹2-무삭제,2019.9.6,"5,000",0.0%,"5,000",1,1,1,1,한국,한국,스마일컨텐츠,스마일컨텐츠,청소년관람불가,멜로/로맨스,김이슬,
870,이웃집 아내 무삭제판,2019.7.30,"1,000",0.0%,"1,000",1,1,1,1,한국,한국,(주)가온콘텐츠,(주)가온콘텐츠,청소년관람불가,"드라마,멜로/로맨스",한동호,
870,일본식 아내 길들이기,2019.7.19,"1,000",0.0%,"1,000",1,1,1,1,한국,한국,유한회사 영화사 반딧불,유한회사 영화사 반딧불,청소년관람불가,성인물(에로),김영민,
870,자가당착: 시대정신과 현실참여,2015.9.10,"7,000",0.0%,"3,285,000",1,533,1,1,한국,한국,곡사,(주)인디플러그,청소년관람불가,"코미디,기타",김선,"정아영,강석,강영수,윤보경,신혜옥,박세희,박진아,이란희"
870,자매의교환섹스-무삭제,2019.4.5,"5,000",0.0%,"5,000",1,1,1,1,한국,한국,에이원 미디어,에이원 미디어,청소년관람불가,멜로/로맨스,장두만,
870,자유여행,,"1,000",0.0%,"1,000",1,1,1,1,한국,한국,,,12세이상관람가,다큐멘터리,방극철,
870,잘주는 누나들,2019.5.17,"5,000",0.0%,"5,000",1,1,1,1,한국,한국,(주)케이피에이기획,(주)케이피에이기획,청소년관람불가,멜로/로맨스,천성준,
870,잘주는 누나들 무삭제판,2019.9.20,"5,000",0.0%,"5,000",1,1,1,1,한국,한국,(주)케이피에이기획,(주)케이피에이기획,청소년관람불가,멜로/로맨스,천성준,
870,잘주는 여비서들,2019.5.24,"2,000",0.0%,"2,000",1,1,1,1,한국,한국,(주)씨맥스커뮤니케이션즈,(주)씨맥스커뮤니케이션즈,청소년관람불가,드라마,윤중부,
870,잘주는 여비서들 무삭제,2019.8.28,"1,000",0.0%,"1,000",1,1,1,1,한국,한국,(주)씨맥스커뮤니케이션즈,(주)씨맥스커뮤니케이션즈,청소년관람불가,드라마,윤중부,
870,장모의유혹-무삭제,2019.5.10,"5,000",0.0%,"5,000",1,1,1,1,한국,한국,스마일컨텐츠,스마일컨텐츠,청소년관람불가,멜로/로맨스,김이슬,
870,젊은 과부,2019.10.16,"5,000",0.0%,"5,000",1,1,1,1,한국,한국,(주)소나무픽쳐스,(주)소나무픽쳐스,청소년관람불가,멜로/로맨스,이진,
870,젊은 누나-무삭제판,2019.2.27,"1,000",0.0%,"1,000",1,1,1,1,한국,한국,(주)케이알씨지,(주)케이알씨지,청소년관람불가,멜로/로맨스,이민,
870,젊은 며느리 무삭제판,2019.9.3,"5,000",0.0%,"5,000",1,1,1,1,한국,한국,(주)가온콘텐츠,(주)가온콘텐츠,청소년관람불가,"드라마,멜로/로맨스",한동호,
870,젊은 미망인 무삭제판,2019.8.1,"1,000",0.0%,"1,000",1,1,1,1,한국,한국,,(주)가온콘텐츠,청소년관람불가,"드라마,멜로/로맨스",한동호,
870,젊은 새엄마들,2019.8.16,"6,000",0.0%,"6,000",1,1,1,1,한국,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,김진수,
870,젊은 새엄마들 무삭제,2019.10.15,"6,000",0.0%,"6,000",1,1,1,1,한국,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,김진수,
870,젊은 장모님들,2019.5.3,"5,000",0.0%,"5,000",1,1,1,1,한국,한국,(주)소나무픽쳐스,(주)소나무픽쳐스,청소년관람불가,멜로/로맨스,이진,
870,젊은 장모님들 - 감독판,2019.8.5,"5,000",0.0%,"5,000",1,1,1,1,한국,한국,(주)소나무픽쳐스,(주)소나무픽쳐스,청소년관람불가,"멜로/로맨스,드라마",이진,
870,젊은 형수 2 무삭제,2019.5.28,"6,000",0.0%,"6,000",1,1,1,1,한국,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,이상민,
870,젊은친구엄마,2019.10.18,"5,000",0.0%,"5,000",1,1,1,1,한국,한국,스마일컨텐츠,스마일컨텐츠,청소년관람불가,멜로/로맨스,최성길,
870,접대 전문 여비서,2019.5.31,"2,000",0.0%,"2,000",1,1,1,1,한국,한국,(주)레드언더미디어,(주)레드언더미디어,청소년관람불가,드라마,윤준세,
870,접대 전문 여비서 무삭제,2019.8.13,"2,000",0.0%,"2,000",1,1,1,1,한국,한국,(주)레드언더미디어,(주)레드언더미디어,청소년관람불가,드라마,윤준세,
870,정사 : 아내의 친구 2,2019.8.27,"6,000",0.0%,"6,000",1,1,1,1,한국,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,조태호,
870,정사 : 엄마친구,2019.10.10,"2,000",0.0%,"2,000",1,1,1,1,한국,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,김환,
870,정사 : 착한 며느리들 2 무삭제,2019.3.13,"6,000",0.0%,"6,000",1,1,1,1,한국,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,김부곤,
870,조건아빠:슈가대디 무삭제판,2019.4.12,"1,000",0.0%,"1,000",1,1,1,1,한국,한국,(주)가온콘텐츠,(주)가온콘텐츠,청소년관람불가,멜로/로맨스,한동호,
870,조건엄마 슈가맘 무삭제판,2019.8.6,"1,000",0.0%,"1,000",1,1,1,1,한국,한국,(주)가온콘텐츠,(주)가온콘텐츠,청소년관람불가,"드라마,멜로/로맨스",한동호,
870,중독: 관음증-무삭제판,2019.2.20,"1,000",0.0%,"1,000",1,1,1,1,한국,한국,(주)케이알씨지,(주)케이알씨지,청소년관람불가,멜로/로맨스,이민,
870,착한 며느리와 시아버지,2019.10.21,"5,000",0.0%,"5,000",1,1,1,1,한국,한국,(주)소나무픽쳐스,(주)소나무픽쳐스,청소년관람불가,멜로/로맨스,강정훈,
870,착한 사촌 여동생,2019.5.3,"2,000",0.0%,"2,000",1,1,1,1,한국,한국,(주)씨맥스커뮤니케이션즈,(주)씨맥스커뮤니케이션즈,청소년관람불가,드라마,윤중부,
870,착한 사촌 여동생 무삭제,2019.8.21,"1,000",0.0%,"1,000",1,1,1,1,한국,한국,(주)씨맥스커뮤니케이션즈,(주)씨맥스커뮤니케이션즈,청소년관람불가,드라마,윤중부,
870,착한 새누나,2019.6.14,"5,000",0.0%,"5,000",1,1,1,1,한국,한국,(주)소나무픽쳐스,(주)소나무픽쳐스,청소년관람불가,멜로/로맨스,강정훈,
870,착한 엄마 친구들,2019.10.4,"5,000",0.0%,"5,000",1,1,1,1,한국,한국,(주)소나무픽쳐스,(주)소나무픽쳐스,청소년관람불가,멜로/로맨스,강정훈,
870,착한 여친 엄마,2019.8.23,"6,000",0.0%,"6,000",1,1,1,1,한국,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,"멜로/로맨스,드라마",김진수,
870,착한 제수씨,2019.7.1,"5,000",0.0%,"5,000",1,1,1,1,한국,한국,(주)소나무픽쳐스,(주)소나무픽쳐스,청소년관람불가,멜로/로맨스,강정훈,
870,착한 제수씨 - 감독판,2019.10.21,"5,000",0.0%,"5,000",1,1,1,1,한국,한국,(주)소나무픽쳐스,(주)소나무픽쳐스,청소년관람불가,멜로/로맨스,강정훈,
870,착한 친구 누나,2019.8.2,"6,000",0.0%,"6,000",1,1,1,1,한국,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,김진수,
870,착한 친구아내 무삭제,2019.5.24,"6,000",0.0%,"6,000",1,1,1,1,한국,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,김부곤,
870,착한 형수 : 참을 수 없는 날,2019.8.23,"6,000",0.0%,"6,000",1,1,1,1,한국,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,김진수,
870,착한 형수 : 참을 수 없는 날 무삭제,2019.10.23,"6,000",0.0%,"6,000",1,1,1,1,한국,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,김진수,
870,착한엄마 무삭제: 아버지의 여자를 탐하다,2019.7.25,"5,000",0.0%,"5,000",1,1,1,1,한국,한국,(주)소나무픽쳐스,(주)소나무픽쳐스,청소년관람불가,멜로/로맨스,"이진명,유승택",
870,착한여자친구-무삭제,2019.4.8,"5,000",0.0%,"5,000",1,1,1,1,한국,한국,에이원 미디어,에이원 미디어,청소년관람불가,멜로/로맨스,장두만,
870,착한형수의사정,2019.1.11,"5,000",0.0%,"5,000",1,1,1,1,한국,한국,스마일컨텐츠,스마일컨텐츠,청소년관람불가,멜로/로맨스,정민용,
870,착한형수의사정-무삭제,2019.3.15,"5,000",0.0%,"5,000",1,1,1,1,한국,한국,스마일컨텐츠,스마일컨텐츠,청소년관람불가,멜로/로맨스,정민용,
870,"처제는, 처제와, 처제의...(무삭제판)",2019.8.26,"1,000",0.0%,"1,000",1,1,1,1,한국,한국,(주)마이애미미디어,(주)나우콘텐츠,청소년관람불가,"멜로/로맨스,드라마",노현진,"설영,아리,민도윤"
870,처제와 형수들,2019.1.11,"5,000",0.0%,"5,000",1,1,1,1,한국,한국,(주)소나무픽쳐스,(주)소나무픽쳐스,청소년관람불가,멜로/로맨스,이정,
870,처제와 형수들 (감독판),2019.3.8,"5,000",0.0%,"5,000",1,1,1,1,한국,한국,(주)소나무픽쳐스,(주)소나무픽쳐스,청소년관람불가,멜로/로맨스,이정,
870,처제와의 정사 무삭제,2019.5.28,"6,000",0.0%,"6,000",1,1,1,1,한국,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,이상민,
870,천박한누나 무삭제판,2019.9.24,"5,000",0.0%,"5,000",1,1,1,1,한국,한국,(주)가온콘텐츠,(주)가온콘텐츠,청소년관람불가,"드라마,멜로/로맨스",한동호,
870,초대녀 2 - 무삭제판,2019.3.18,"1,000",0.0%,"1,000",1,1,1,1,한국,한국,(주)컨텐츠 빌리지,(주)컨텐츠 빌리지,청소년관람불가,멜로/로맨스,최우성,
870,축제,1996.6.6,"7,000",0.0%,"217,000",1,30,1,1,한국,한국,태흥영화(주),,중학생이상관람가,"드라마,가족",임권택,"안성기,오정해,한은진,이얼,정경순,박충선"
870,출장 마사지 : 특별한 서비스,2019.8.9,"6,000",0.0%,"6,000",1,1,1,1,한국,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,김진수,
870,친구 누나 3,2019.3.14,"6,000",0.0%,"6,000",1,1,1,1,한국,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,김이슬,
870,친구 아내,2019.3.28,"6,000",0.0%,"6,000",1,1,1,1,한국,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,김이슬,"박주빈,도모세"
870,친구누나 일본판 2,2019.7.23,"6,000",0.0%,"6,000",1,1,1,1,한국,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,정완경,
870,친구누나 일본판 2 무삭제,2019.9.26,"6,000",0.0%,"6,000",1,1,1,1,한국,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,정완경,
870,친구부부와교환섹스,2019.6.21,"5,000",0.0%,"5,000",1,1,1,1,한국,한국,스마일컨텐츠,스마일컨텐츠,청소년관람불가,멜로/로맨스,정민용,
870,친구부부와교환섹스-무삭제,2019.8.20,"5,000",0.0%,"5,000",1,1,1,1,한국,한국,스마일컨텐츠,스마일컨텐츠,청소년관람불가,멜로/로맨스,정민용,
870,친구아빠 2,2019.4.2,"6,000",0.0%,"6,000",1,1,1,1,한국,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,정완경,
870,친구아빠 2 무삭제,2019.7.2,"6,000",0.0%,"6,000",1,1,1,1,한국,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,정완경,
870,친구엄마 : 은밀한 정사 무삭제,2019.5.30,"6,000",0.0%,"6,000",1,1,1,1,한국,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,이상민,
870,친구엄마 : 참을 수 없는 날 2,2019.7.30,"6,000",0.0%,"6,000",1,1,1,1,한국,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,정완경,
870,친구엄마 : 참을 수 없는 날 2 무삭제,2019.9.26,"6,000",0.0%,"6,000",1,1,1,1,한국,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,정완경,
870,친구엄마 : 하고 싶은 날,2019.8.23,"6,000",0.0%,"6,000",1,1,1,1,한국,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,김진수,
870,친구엄마 : 하고 싶은 날 무삭제,2019.10.25,"6,000",0.0%,"6,000",1,1,1,1,한국,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,김진수,
870,친구엄마 그리고 정사-감독판,,"1,000",0.0%,"1,000",1,1,1,1,한국,한국,,,청소년관람불가,멜로/로맨스,이전,
870,친구의젊은엄마,2019.5.3,"5,000",0.0%,"5,000",1,1,1,1,한국,한국,스마일컨텐츠,스마일컨텐츠,청소년관람불가,멜로/로맨스,정민용,
870,친구의젊은엄마-무삭제,2019.7.12,"5,000",0.0%,"5,000",1,1,1,1,한국,한국,스마일컨텐츠,스마일컨텐츠,청소년관람불가,멜로/로맨스,정민용,
870,친절한 며느리,2019.6.27,"6,000",0.0%,"6,000",1,1,1,1,한국,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,김이슬,이은미
870,클럽녀 섹스 다이어트,2019.9.13,"1,000",0.0%,"1,000",1,1,1,1,한국,한국,(주)씨맥스커뮤니케이션즈,(주)씨맥스커뮤니케이션즈,청소년관람불가,드라마,박은석,
870,퍼즐,2018.2.22,"8,000",0.0%,"8,885,300",1,"1,160",1,1,한국,한국,컨텐츠쇼크(주),"(주)스토리제이,(주)드림팩트엔터테인먼트",청소년관람불가,"미스터리,스릴러",임진승,"지승현,강기영,이세미,김보미,김주연,김지수,박수현,정태영,원현준"
870,폰섹스의 덫- 무삭제판,,"1,000",0.0%,"1,000",1,1,1,1,한국,한국,,,청소년관람불가,멜로/로맨스,,
870,학생의 엄마 : 첫 섹스 하던 날 2,2019.4.2,"6,000",0.0%,"6,000",1,1,1,1,한국,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,정완경,
870,학생의 엄마 : 첫 섹스 하던 날 2 무삭제,2019.7.16,"6,000",0.0%,"6,000",1,1,1,1,한국,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,정완경,
870,형부를 탐하다 무삭제판,2019.10.8,"5,000",0.0%,"5,000",1,1,1,1,한국,한국,(주)가온콘텐츠,(주)가온콘텐츠,청소년관람불가,"드라마,멜로/로맨스",최정자,
870,형수의 엉덩이,2019.10.21,"1,000",0.0%,"1,000",1,1,1,1,한국,한국,(주)뮤직엔닷컴,(주)뮤직엔닷컴,청소년관람불가,성인물(에로),제임스 오,
870,화끈한 룸메이트 무삭제판,2019.9.18,"6,000",0.0%,"6,000",1,1,1,1,한국,한국,무비진,주식회사 플릭스코,청소년관람불가,"멜로/로맨스,코미디,성인물(에로)",백석동,"진시아,도모세"
870,휴게소,2018.9.14,"3,000",0.0%,"1,136,000",1,231,1,1,한국,한국,밀리언달러스튜디오,"(주)다날엔터테인먼트,THE 픽쳐스",청소년관람불가,공포(호러),준오,"재희,정재은,양수빈,주민준,김소율,정희원,박준영,정승원,김다니엘,김민희,김예은,김정남,김정수,김준석,오세진,이수정,이승훈,이진경,정지연,최수락,손성찬"
1127,10회 대구사회복지영화제 단편극 1,,0,0.0%,0,0,0,1,2,한국,한국,,,,드라마,,
1127,10회 대구사회복지영화제 단편극 2,,0,0.0%,0,0,0,1,2,한국,한국,,,,드라마,,
1127,10회 대구사회복지영화제 단편극 3,,0,0.0%,0,0,0,1,2,한국,한국,,,,"드라마,애니메이션",,
1127,10회 대구사회복지영화제 단편다큐,,0,0.0%,0,0,0,1,2,한국,한국,,,,다큐멘터리,,
